FID,BuildingCl,BuildingUs,BUILDINGID,RuleID,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
951,Residential,Accessory Building,3083,1,14.2351830977,12.3875822103,31.359375,22.6550737202269
952,Residential,Accessory Building,3084,1,14.0355230101,12.3037704005,31.1484375,22.3336817767405
953,Residential,Accessory Building,3085,1,16.9906296694,17.7013593626,44.8125,27.0300473788697
954,Residential,Accessory Building,3086,1,19.7191294928,22.7728880984,57.65625,31.3868533125464
955,Residential,Accessory Building,3087,1,18.1082780464,17.8147417676,45.1015625,28.8270395942145
956,Residential,Single Family Detached - R1,3088,1,10.1134231485,6.34454823822,16.0625,16.0940552365004
957,Residential,Accessory Building,3089,1,9.74336564416,5.93240808145,15.0234375,15.5033637209841
958,Residential,Accessory Building,3090,1,18.3562530995,19.2019011174,48.6171875,29.1964645641682
959,Residential,Accessory Building,3091,1,9.49322166248,5.5858781104,14.140625,15.1033664057246
960,Residential,Accessory Building,3092,1,12.0081445148,8.51632292207,21.5625,19.104685171118
961,Residential,Accessory Building,3093,1,10.0332179039,6.29127185889,15.9375,15.9643687064631
962,Residential,Accessory Building,3095,1,11.6903802565,8.08892532767,20.4765625,18.5986456557416
963,Residential,Accessory Building,3096,1,7.29099765854,3.27086832929,8.2890625,11.6007394088659
964,Residential,Accessory Building,3098,1,10.4608673611,6.62785949756,16.78125,16.6489068597796
965,Residential,Accessory Building,3099,1,7.68480013622,3.14014870902,7.9453125,12.2340871704258
966,Residential,Single Family Detached - R1,3100,1,46.1317408762,117.49364453,297.46875,73.412539680005
967,Residential,Townhouse/Fourplex - R4,3101,1,80.444191872,353.107760759,894.03125,128.057749402242
968,Residential,Duplex - R2,3102,1,11.1595714874,7.77309733288,19.6796875,17.756213858492
969,Residential,Duplex - R2,3103,1,11.8949552599,8.81634970941,22.328125,18.9258614210457
970,Residential,Accessory Building,3104,1,8.95272640467,4.91956343435,12.453125,14.2481244639766
971,Residential,Accessory Building,3105,1,15.7113061195,14.5253420827,36.7734375,25.0079469941729
972,Residential,Accessory Building,3106,1,9.76898496196,5.91675881342,14.9765625,15.5462778371975
973,Residential,Accessory Building,3107,1,10.2106145227,6.23773050042,15.7890625,16.251626192668
974,Residential,Single Family Detached - R1,3108,1,17.766766329,17.2605572437,43.7109375,28.2680659420517
975,Residential,Single Family Detached - R1,3109,1,53.3635744043,142.56574899,360.96875,84.9200110436408
976,Residential,Accessory Building,3110,1,16.7597621491,15.7754890756,39.9375,26.6722866186762
977,Residential,Accessory Building,3111,1,13.4915653146,11.3147497763,28.65625,21.4682635114254
978,Residential,Accessory Building,3112,1,11.8932913267,8.82898142925,22.359375,18.924740331553
979,Residential,Accessory Building,3113,1,11.2020706873,7.63205642782,19.3359375,17.8262346275403
980,Residential,Accessory Building,3114,1,17.2929563908,17.6882849827,44.7890625,27.5171540072323
981,Residential,Accessory Building,3115,1,10.0205038252,6.27478606148,15.890625,15.9447810567577
982,Residential,Accessory Building,3116,1,6.99479470669,3.05445146028,7.734375,11.1296957618583
983,Residential,Single Family Detached - R1,3117,1,49.3221760911,128.672599676,325.8046875,78.4851158713243
984,Residential,Accessory Building,3118,1,12.8223741404,10.2734644967,26.015625,20.402936945286
985,Residential,Accessory Building,3119,1,8.4669792101,4.44253010027,11.25,13.4712619384298
986,Residential,Accessory Building,3120,1,9.06768895879,4.99897337571,12.65625,14.42573380766
987,Transportation/Utilities,Railway,3121,1,8.53600067653,4.50670017979,11.4140625,13.5830199602306
988,Commercial,Commercial - Service/Retail/Office,3122,1,11.5961434619,8.33387798112,21.1015625,18.4505378941224
989,Residential,Single Family Detached - R1,3123,1,51.6186056106,147.920363696,374.484375,82.120306996261
990,Residential,Accessory Building,3124,1,15.5319742435,14.5603502069,36.8671875,24.7081565490042
991,Residential,Accessory Building,3125,1,13.8098059426,11.2953346762,28.6015625,21.9673568355065
992,Residential,Accessory Building,3126,1,9.49408769102,5.60113174003,14.1796875,15.1083646564091
993,Institutional,Church,3127,1,75.018083938,285.529226027,723.015625,119.337540636548
994,Institutional,Church,3128,1,14.2195070341,12.2290813312,30.9609375,22.632527055557
995,Commercial,Mixed Use - Residential with Service/Retail/Office,3129,1,202.260689895,1658.54717396,4198.5625,321.765624270468
996,Commercial,Commercial - Service/Retail/Office,3130,1,167.020502311,1084.77977676,2746.1171875,265.755907521843
997,Transportation/Utilities,Public Utilities,3131,1,28.1918032273,48.2571250335,122.1640625,44.858584421502
998,Transportation/Utilities,Accessory Building,3132,1,8.13106990451,4.1317368421,10.46875,12.9374937683134
999,Transportation/Utilities,Accessory Building,3133,1,12.2313316955,9.29175042652,23.5234375,19.4619241189289
1000,Residential,Accessory Building,3134,1,10.2257252323,6.53513116977,16.5546875,16.2706267491524
1001,Residential,Accessory Building,3135,1,23.0753532598,22.6768853158,57.4140625,36.71209225056
1002,Residential,Accessory Building,3137,1,11.3017350533,7.87558835649,19.9453125,17.9812073950365
1003,Residential,Accessory Building,3138,1,13.3468521859,11.1293747897,28.171875,21.2365097016887
1004,Residential,Accessory Building,3139,1,11.9214776781,8.87543226652,22.4765625,18.9683893861378
1005,Residential,Accessory Building,3140,1,10.3058350361,6.34009666099,16.046875,16.3960266144735
1006,Institutional,Accessory Building,3142,1,9.98114954751,6.20933093157,15.71875,15.8812192543264
1007,Institutional,Other Institutional,3143,1,12.3492369564,9.33420866519,23.625,19.6474607513788
1008,Institutional,Other Institutional,3144,1,12.9869202496,12.2015707411,30.875,20.666656932416
1009,Commercial,Accessory Building,3145,1,13.1798271273,9.98442006724,25.265625,20.9717778010926
1010,Commercial,Hotel/Visitor Accommodation,3146,1,55.7841940524,182.463086724,461.875,88.7471869899111
1011,Commercial,Accessory Building,3148,1,8.06785328393,4.06768389398,10.2890625,12.8359122438556
1012,Residential,Accessory Building,3149,1,13.2419288041,10.9216289269,27.6484375,21.0702254055632
1013,Commercial,Hotel/Visitor Accommodation,3150,1,258.10830437,1979.77391917,5011.890625,410.550061878829
1014,Commercial,Hotel/Visitor Accommodation,3151,1,22.7479752608,31.7267834689,80.3203125,36.1933142771324
1015,Commercial,Hotel/Visitor Accommodation,3152,1,7.73469331653,3.73908948376,9.4609375,12.3064451416329
1016,Commercial,Mixed Use - Residential with Visitor Accommodation,3153,1,117.069273001,777.54223064,1968.125,186.232166398799
1017,Commercial,Accessory Building,3154,1,15.4191237338,14.6758440007,37.1484375,24.5332031769489
1018,Commercial,Accessory Building,3155,1,15.4926823798,14.6643624357,37.1171875,24.6505478592809
1019,Commercial,Accessory Building,3157,1,6.53532417386,2.66883330676,6.75,10.3977990115335
1020,Residential,Single Family Detached - R1,4178,1,60.2167361532,184.655721681,467.25,95.8200247923938
1021,Commercial,Accessory Building,3158,1,6.53078695079,2.66485938416,6.7421875,10.390760872851
1022,Residential,Duplex - R2,1024,1,42.5111230559,95.4865202709,241.6484375,67.6286519600523
1023,Commercial,Accessory Building,3159,1,13.6550576816,10.5680035341,26.75,21.7306092006874
1024,Residential,Townhouse/Fourplex - R4,2,1,59.5407291607,220.294771418,557.0703125,94.6916311576852
1025,Residential,Accessory Building,4179,1,11.0820848183,6.82876511691,17.2734375,17.6206789218386
1026,Residential,Accessory Building,1025,1,13.2305074466,10.6971539247,27.0703125,21.045272711979
1027,Commercial,Mixed Use - Residential with Visitor Accommodation,3160,1,71.7485075897,265.992620964,673.3046875,114.17468551586
1028,Residential,Single Family Detached - R1,4180,1,65.5770095697,221.067796668,559.375,104.352754450254
1029,Residential,Accessory Building,1026,1,14.1699361583,12.4323282545,31.4609375,22.5403544587761
1030,Residential,Single Family Detached - R1,4181,1,59.5042283073,178.831382655,452.5078125,94.6844058178604
1031,Residential,Single Family Detached - R1,3161,1,81.426245881,408.02594782,1032.765625,129.547292302094
1032,Residential,Duplex - R2,1027,1,65.2917092957,202.858086401,513.3671875,103.880563793952
1033,Residential,Accessory Building,4182,1,9.60740956607,6.92348859968,17.5,15.2824701094273
1034,Residential,Single Family Detached - R1,3162,1,90.1780149497,358.840944083,908.2890625,143.471431919809
1035,Residential,Duplex - R2,1029,1,17.8085678443,24.6558729166,62.390625,28.3301419862559
1036,Residential,Single Family Detached - R1,4183,1,44.3606745533,118.955907821,300.9921875,70.5819223605235
1037,Residential,Single Family Detached - R1,3163,1,61.6293058411,213.759270439,541.0703125,98.0493037429968
1038,Residential,Single Family Detached - R1,4184,1,56.231603374,171.924928143,435.0234375,89.4626153372081
1039,Residential,Townhouse/Apartment/Walk Up - R3,3164,1,85.1491640869,320.306625488,810.703125,135.475351514438
1040,Residential,Duplex - R2,1030,1,45.1354431614,92.5664881629,234.2734375,71.80362920543
1041,Residential,Townhouse/Apartment/Walk Up - R3,3165,1,79.9662713026,312.0706559,789.8203125,127.251729805187
1042,Residential,Townhouse/Apartment/Walk Up - R3,3166,1,60.4709063775,194.577609278,492.46875,96.2196368737585
1043,Residential,Accessory Building,3167,1,14.181640256,12.4762310534,31.5859375,22.5638559499583
1044,Residential,Duplex - R2,3168,1,69.6014364139,263.639349439,667.2578125,110.730579759331
1045,Residential,Duplex - R2,3169,1,74.7086720427,221.313604644,560.125,118.901094466417
1046,Residential,Duplex - R2,3170,1,66.3139446815,241.574899544,611.421875,105.529576018639
1047,Residential,Accessory Building,3171,1,6.51294451952,2.60980556467,6.6015625,10.3596392623536
1048,Residential,Accessory Building,3172,1,10.3319032004,6.61762832833,16.75,16.4385084444079
1049,Residential,Accessory Building,3173,1,7.82357577373,3.79107358709,9.59375,12.4479466034005
1050,Residential,Duplex - R2,3174,1,66.4258364319,238.907859241,604.6640625,105.706998000631
1051,Residential,Duplex - R2,3175,1,60.0331786139,198.760612876,503.0390625,95.5184640696995
1052,Residential,Accessory Building,3176,1,11.248475427,7.67078506686,19.421875,17.8931219400918
1053,Residential,Duplex - R2,3177,1,67.9499499392,223.211507886,564.953125,108.139965580203
1054,Residential,Duplex - R2,3178,1,66.91975424,246.950408709,625.0234375,106.482519639698
1055,Residential,Duplex - R2,3179,1,65.7942820119,231.375458655,585.6015625,104.678309489324
1056,Residential,Duplex - R2,3180,1,67.8098679573,248.930153839,630.03125,107.869309679195
1057,Residential,Duplex - R2,3181,1,55.4353566744,179.000485068,453.0390625,88.191338706374
1058,Residential,Duplex - R2,3182,1,65.7176562178,244.20564338,618.0625,104.542111260946
1059,Residential,Accessory Building,3183,1,6.52318978797,2.62528448531,6.640625,10.3785835801253
1060,Residential,Duplex - R2,3184,1,56.5702269463,199.691072796,505.421875,89.9969068499486
1061,Residential,Duplex - R2,3185,1,66.3212888292,268.092376959,678.53125,105.504485464996
1062,Residential,Duplex - R2,3186,1,73.632892682,192.784779304,487.9140625,117.131698554328
1063,Residential,Duplex - R2,3187,1,64.9596766096,256.434067077,649.0390625,103.339090418327
1064,Residential,Duplex - R2,3188,1,67.1618972219,246.454109403,623.7734375,106.840291910421
1065,Residential,Duplex - R2,3189,1,60.0604254053,220.602115131,558.3671875,95.5462383250307
1066,Residential,Single Family Detached - R1,3190,1,49.9974870087,150.874219205,381.875,79.541359204426
1067,Residential,Single Family Detached - R1,3191,1,62.7385670942,193.279789193,489.2109375,99.8043501872042
1068,Residential,Single Family Detached - R1,3192,1,52.7840803126,155.924546932,394.6640625,83.97583170487
1069,Residential,Single Family Detached - R1,3193,1,65.5273383233,210.946818431,533.921875,104.244927554262
1070,Residential,Single Family Detached - R1,3194,1,57.295920202,179.501116857,454.3359375,91.1432085188959
1071,Residential,Townhouse/Fourplex - R4,3,1,59.4248002041,219.423977184,554.8671875,94.5073115978013
1072,Residential,Single Family Detached - R1,3195,1,51.9868480829,147.816423551,374.140625,82.7009993463277
1073,Residential,Single Family Detached - R1,3196,1,62.1446000278,188.831325254,477.96875,98.8584957920778
1074,Residential,Single Family Detached - R1,3197,1,61.3926838294,207.620383312,525.515625,97.660497532293
1075,Residential,Single Family Detached - R1,3198,1,56.4882448684,169.526033907,429.09375,89.864605943503
1076,Residential,Single Family Detached - R1,3199,1,66.2303965603,219.01469897,554.375,105.357378226799
1077,Residential,Single Family Detached - R1,3200,1,56.2654996978,186.573141247,472.2578125,89.5165304390203
1078,Residential,Single Family Detached - R1,3201,1,74.6834480733,250.627813975,634.40625,118.827354936672
1079,Residential,Single Family Detached - R1,3202,1,63.9949165733,215.012604647,544.2734375,101.83731654003
1080,Residential,Single Family Detached - R1,3203,1,46.6773429977,129.21173551,327.0703125,74.2411026883276
1081,Residential,Single Family Detached - R1,3204,1,57.3104120006,191.053406456,483.5859375,91.1849363940473
1082,Residential,Single Family Detached - R1,3205,1,59.3126058022,191.757978802,485.3671875,94.3682771363438
1083,Residential,Single Family Detached - R1,3206,1,60.5345199913,203.204833569,514.3515625,96.3139986563171
1084,Residential,Single Family Detached - R1,3207,1,54.7460610587,169.140932353,428.125,87.1078127884273
1085,Residential,Single Family Detached - R1,3208,1,55.8186974598,160.414845495,406.03125,88.8107419595311
1086,Residential,Single Family Detached - R1,3209,1,64.3892333948,214.67867869,543.390625,102.452110810317
1087,Residential,Single Family Detached - R1,3210,1,61.1544661112,206.232265207,522.0078125,97.3010826573932
1088,Residential,Single Family Detached - R1,3211,1,54.4475041214,168.511982506,426.53125,86.6327552516134
1089,Residential,Single Family Detached - R1,3212,1,49.7873477078,150.304577411,380.4453125,79.2134481979938
1090,Residential,Single Family Detached - R1,3213,1,51.2677068842,157.302204167,398.1484375,81.5633630081143
1091,Residential,Single Family Detached - R1,3214,1,49.9997687392,143.738802087,363.8125,79.5462972391119
1092,Residential,Single Family Detached - R1,3215,1,55.1146340386,152.332957446,385.578125,87.6856257625122
1093,Residential,Single Family Detached - R1,3216,1,54.4811020261,173.192126658,438.3671875,86.6790711476844
1094,Residential,Single Family Detached - R1,3217,1,54.2965250594,165.064161762,417.7890625,86.3839945668296
1095,Residential,Single Family Detached - R1,3218,1,54.4765096046,175.072250613,443.125,86.6691994104782
1096,Residential,Single Family Detached - R1,3219,1,53.1466049479,173.158779016,438.28125,84.5539125663678
1097,Residential,Single Family Detached - R1,3220,1,51.0833673207,144.622495207,366.0625,81.2704739274254
1098,Residential,Single Family Detached - R1,3221,1,55.3713786258,167.5084187,423.9921875,88.0969557789074
1099,Residential,Single Family Detached - R1,3222,1,45.9470171704,118.126556707,298.984375,73.0901906180606
1100,Residential,Single Family Detached - R1,3223,1,60.5162070109,188.378300103,476.78125,96.2470298272497
1101,Residential,Single Family Detached - R1,3224,1,51.4294690126,153.141052344,387.609375,81.8040409804464
1102,Residential,Single Family Detached - R1,3225,1,59.0638063932,191.258301372,484.1015625,93.9580901957187
1103,Residential,Single Family Detached - R1,3226,1,62.5299268842,235.312195421,595.5625,99.4779440849989
1104,Residential,Single Family Detached - R1,3227,1,56.9974642079,171.880583952,435.0390625,90.6760209245751
